NatWalkInd,Shape_Area
1,0.011320311784534338
2,0.020842386716350053
3,0.004980757135957345
4,0.21582251408175931
5,0.6527633170180992
6,0.24350551807558068
7,0.7558150724538573
8,0.03077651761124711
9,0.060853656026093904
10,0.00451071856273902
11,0.017883735776402405
12,0.0015704911904858723
13,0.0003361470025542533
14,0.051287937236765925
15,0.008293841963911128
16,0.0016639030207120475
17,0.00018180998097146436
18,0.00011591704795550275
19,0.0031083746716841065
20,0.0511915643174066
21,0.0008651941681213638
22,0.0003057365968224227
23,0.00004324305944046889
24,0.00013308208007043997
25,0.00017299175031766875
26,0.00024894206359271827
27,0.0002004055497626078
28,0.018635905431127333
29,0.00014734804761720044
30,0.0011941342560344373
31,0.0004580747257730726
32,0.0009964131370339656
33,0.00003380690637230095
34,0.0000863911090413541
35,0.0005701229341341321
36,0.0012418991581564932
37,0.00013092945099839632
38,0.0002793735954547192
39,0.00024320953490834094
40,0.001540492325292119
41,0.000011586063640555821
42,0.0005067005493110865
43,0.000022616697101956656
44,0.00013753527408834218
45,0.000010216628919730068
46,0.00007235768331265862
47,0.000015740165266166304
48,0.0000648863741529226
49,0.00008085509826638763
50,0.000027432948314247615
51,0.00000568420975011241
52,0.00004501318724229591
53,0.000026485018058953036
54,0.0001667312901771164
55,0.000025678351532033453
56,0.00030696974964856093
57,0.0009656383510094582
58,0.00003471149815490857
59,0.000014778332626306108
60,0.000027888938565879033
61,0.000028008395934846277
62,0.000053355906937226796
63,0.00001113745738131624
64,0.000011322123783035138
65,0.000138770130309612
66,0.00001602997894464122
67,0.000009157301495248833
68,0.00000941733524882893
69,0.00001148640685468519
70,0.000026883372977211473
71,0.0001319987153652501
72,0.000010024181936505172
73,0.0000007913914376503999
74,0.00000848947280600823
75,0.000023621482634194935
76,0.000020456432907307392
77,0.000011785615908411003
78,0.00005191740872080328
79,0.000008524387041127838
80,0.000006753171248850985
81,0.000008176377465442186
82,0.0000387352534457425
83,0.00011463669592079863
84,0.000014098620949178508
85,0.000032037948196642736
86,0.00002587048679883301
87,0.000013980327769529425
88,0.0000068454240138703826
89,0.00003311415092012978
90,0.000022937414388014128
91,0.000032520087573179
92,0.000008487990057662219
93,0.000013364645932839928
94,0.000015030423429373048
95,0.000018529822963377046
96,0.0000031239651306899575
97,0.0000036552056367282136
98,0.000010725184059330504
99,0.000008106574278200533
