NatWalkInd,Shape_Area
1,0.22349671774202234
2,0.22163420239636686
3,0.11439065490896175
4,0.2521702499130873
5,0.2408916748103666
6,0.20968601026282724
7,0.2497624657592071
8,0.0664858810782283
9,0.03344544818879974
10,0.1692988987042932
11,0.278198043805132
12,0.09255480088157686
13,0.03288515395125101
14,0.06355326423620508
15,0.09252192719039952
16,0.04622193665106143
17,0.13098745840455178
18,0.045848804345697186
19,0.12301280561334861
20,0.08967424208167712
21,0.04958334386742807
22,0.10974031582649803
23,0.07449384941739648
24,0.09195360014807591
25,0.019770852364945475
26,0.08825071113793131
27,0.037955176501345965
28,0.028316396337509802
29,0.007247408863551384
30,0.2087674462249873
31,0.002842469907911812
32,0.04148178818134566
33,0.058935277250050475
34,0.015426170922097165
35,0.21540859563633322
36,0.0019305905598078778
37,0.010424804805731271
38,0.015626781650993397
39,0.028290116481945314
40,0.012472790989325034
41,0.004725613674447421
42,0.0058751513259923905
43,0.0036749683348341355
44,0.0036250605683992585
45,0.007816286174654309
46,0.02031438984285203
47,0.003390927315247652
48,0.0006658840270123192
49,0.002308385091608878
50,0.024099460935014767
51,0.010958008593141194
52,0.0035660344769481195
53,0.001969407655738934
54,0.0018461389461441131
55,0.006441379157914019
56,0.0017562953694505964
57,0.0024824798281781043
58,0.0033637319794105943
59,0.0017038808339780377
60,0.0012818625892156393
61,0.0025342864877397745
62,0.0037721036357458815
63,0.0014963691992312044
64,0.0019517335391280842
65,0.001403976768156314
66,0.0028416450064036123
67,0.0015412450369746873
68,0.0016973825684104904
69,0.0033652701231366568
70,0.004466603803722997
71,0.0010926431876295175
72,0.0045435691374473225
73,0.00215669941286957
74,0.0006942831208838203
75,0.002944646707150578
76,0.002698242082827468
77,0.002677785259674203
78,0.0012391155309778386
79,0.003131159558896598
80,0.00206171765053555
81,0.0009608932352525234
82,0.002266351014241064
83,0.0009904025167490394
84,0.0010890276852067616
85,0.0014431084892048396
86,0.007873096425386228
87,0.0034616751486671355
88,0.004481142954082538
89,0.002317555271564145
90,0.002519990932218281
91,0.0022800589924561053
92,0.0028570338491193344
93,0.001894690293488937
94,0.000980636471317603
95,0.00190124079643923
96,0.00104874086022803
97,0.0015506416963444048
98,0.001425656006702738
99,0.0013006703170610708
