NatWalkInd,Shape_Area
1,0.14767435143042923
2,0.06148581984256179
3,0.05303114542870756
4,0.05488915989583805
5,0.026145283886298273
6,0.038150401661779916
7,0.12218948705804318
8,0.041843756216460214
9,0.02818157594110676
10,0.006216368088835247
11,0.018345558215930733
12,0.019829683760131056
13,0.026171321492907164
14,0.06813231507167396
15,0.022542652632445388
16,0.007173665071522225
17,0.02522730731319692
18,0.022349262671811317
19,0.006059690197545273
20,0.02075460050423834
21,0.00917630713177946
22,0.01683007618317398
23,0.010692603650100878
24,0.02318281334026771
25,0.0011375666929586152
26,0.023949686363033844
27,0.03884589391823673
28,0.00458068699922809
29,0.001054329283255653
30,0.0021753352518428986
31,0.0016544901777688316
32,0.002067959648642019
33,0.00536204585106412
34,0.0004129301973609822
35,0.0007466702542003792
36,0.004398073211055213
37,0.0007174495396404089
38,0.002878749173349125
39,0.00235067300874804
40,0.0023671940585519827
41,0.0054926206027608605
42,0.002464262971386222
43,0.000269224093363261
44,0.0014368647711278657
45,0.0007364006851588979
46,0.0004063398608506556
47,0.00016325315875588748
48,0.00038210985476833386
49,0.0012425744300562562
50,0.0010927509792741264
51,0.00019551465318229253
52,0.0014588717689275198
53,0.000709511508766499
54,0.0003183222884949574
55,0.0008273984777493803
56,0.0008087002344907816
57,0.0019060381273819044
58,0.0019101907097198107
59,0.00019467338217011204
60,0.0016419442697673476
61,0.00036082649788540117
62,0.0004966217539021901
63,0.0009001811321031408
64,0.0003741057602692341
65,0.00032883320930200525
66,0.0010354507212963333
67,0.0007914411428798376
68,0.0002258272805035123
69,0.0005137067312538306
70,0.000493073623209606
71,0.0007021616650202279
72,0.00039615583612558953
73,0.00014764242220304246
74,0.001357258324610332
75,0.00015202290102324105
76,0.0001252408761196756
77,0.0003663368650530412
78,0.00032045372015524284
79,0.0003912502241477388
80,0.0007103507163596653
81,0.00047735888734016813
82,0.0003679257847792725
83,0.0016173470491049606
84,0.000021049216962676416
85,0.00017418832694167052
86,0.00047961815255430075
87,0.0003462157192483629
88,0.00037721922422213775
89,0.00045443737772782604
90,0.0006314099235436293
91,0.0008143423744044084
92,0.00018815759748017728
93,0.00037166608577121813
94,0.00042547755984203363
95,0.0008484551462146495
96,0.0005210670431779806
97,0.0004954254171755472
98,0.00034429598835264305
99,0.0001938601296874946
