NatWalkInd,Shape_Area
1,0.30676575070390727
2,0.025140849071996953
3,0.019237593355901035
4,0.013334337639805115
5,0.007431081923709198
6,0.0015278262076132722
7,0.023017093092449786
8,0.01900085460132489
9,0.05801582225827969
10,0.021619003085949152
11,0.02010755159569269
12,0.08319713191401897
13,0.04193814294995359
14,0.026443961170995636
15,0.033230894240902434
16,0.0018081989699312321
17,0.01087098224819196
18,0.020994699451665096
19,0.016377415554424943
20,0.054632112525580194
21,0.03109688871244902
22,0.0413523993970151
23,0.012498805037662975
24,0.005413406261864026
25,0.014508465367752707
26,0.05801721527510702
27,0.021991529740801413
28,0.007691002858319356
29,0.00639552353822794
30,0.027258154824639027
31,0.0017849128055978508
32,0.023017103211322342
33,0.0033425958395798
34,0.002574765537799968
35,0.0012750183505193702
36,0.011185391722052568
37,0.011205278333426329
38,0.018548339703636035
39,0.0020930587539495565
40,0.0033689856931610014
41,0.005200970211538522
42,0.004337812260220724
43,0.0015807823898516258
44,0.0036433276995524073
45,0.0011416429089679372
46,0.0027291262922593843
47,0.0011536552659032221
48,0.002339399010700194
49,0.005165767356174486
50,0.008593362003915219
51,0.002036616868578866
52,0.003975001095395497
53,0.002690328607597538
54,0.0016816401441067282
55,0.0017449591562357443
56,0.0012041987295170384
57,0.0021630128804082586
58,0.0017291888359029432
59,0.0011004827027428167
60,0.0026546940258649933
61,0.000404555801972
62,0.00033736034545181904
63,0.002871897195640626
64,0.00442086991841768
65,0.00031714435324128697
66,0.0005583384166019411
67,0.0010050814041476321
68,0.00048741723883328906
69,0.00022466686112460564
70,0.0006497088598668888
71,0.0008901405916145896
72,0.0027412627091655544
73,0.001538226432860367
74,0.000774577722609036
75,0.00034500881244902353
76,0.0013409740547035713
77,0.0018555934535714749
78,0.00012964258964957823
79,0.0018048584226525275
80,0.0003728352165907867
81,0.0028899604833931883
82,0.0007554100160563238
83,0.001093336547081926
84,0.00021418548139051817
85,0.0008462353032557364
86,0.0007090982966723102
87,0.0005976637036494798
88,0.0006694008746236535
89,0.0006188112512899848
90,0.0017421647071242984
91,0.0003704430084808052
92,0.00043958649277988726
93,0.0007107755085459923
94,0.0006825720632195106
95,0.0006411160484087087
96,0.00037268886575017644
97,0.00030076215186818035
98,0.0004830825147251824
99,0.00043519865401834667
