NatWalkInd,Shape_Area
1,0.05764459935334981
2,0.04980983541175722
3,0.041975071470164625
4,0.03414030752857203
5,0.026305543586979428
6,0.05578634013579802
7,0.035491591880686894
8,0.014442278173228688
9,0.07542780778807369
10,0.012896499899041727
11,0.012634934144908936
12,0.04374988328591659
13,0.05387291671357755
14,0.12981034833567145
15,0.007852303190162828
16,0.1162305264699436
17,0.006206821389926161
18,0.013144448050162887
19,0.00790402907247751
20,0.023265113423904756
21,0.0033458852455348284
22,0.0019146475488325274
23,0.00916570782171655
24,0.011058729631132263
25,0.012745852311649684
26,0.005195499999147039
27,0.014252470074002486
28,0.015320504060811506
29,0.0015626460921662002
30,0.0015240194141678937
31,0.0006431489922029309
32,0.005827578935901656
33,0.0009047142427068948
34,0.012816323059105414
35,0.0007235740325356153
36,0.0008713228203616179
37,0.0013629174777764143
38,0.00016326176171167872
39,0.00013302034252362423
40,0.0029219877919458197
41,0.00016982847710383372
42,0.00014532473098020516
43,0.0016262012259546186
44,0.0005377040924689377
45,0.003075381929324588
46,0.0007153694149153554
47,0.00963661574307276
48,0.003325754276809054
49,0.000272216338570091
50,0.0006308892562913993
51,0.0009786805554824667
52,0.01340020007365937
53,0.00022733565831036258
54,0.00023889184974825088
55,0.004440974303503327
56,0.00008323011979008771
57,0.00022202941743703491
58,0.00036027950661553996
59,0.00026947831381292017
60,0.00022511191793108434
61,0.00041405404286980256
62,0.00010353982698353014
63,0.00030489772483886714
64,0.0002090286985540385
65,0.0004058447393719397
66,0.00024644880174946036
67,0.00044164353014023187
68,0.00007497558364722616
69,0.00012398612697311188
70,0.00012290085376176122
71,0.0001284974209741357
72,0.0006268876759137963
73,0.00007657281302847325
74,0.00018892716589646977
75,0.00016488114319028149
76,0.00013059552671363224
77,0.00008848831000259851
78,0.00020384414031719705
79,0.0003901521106968058
80,0.00014872463935915864
81,0.00015972461425887153
82,0.0008321093794753392
83,0.00010072006771448696
84,0.00012205709654040454
85,0.00004796166934992094
86,0.0001125406240350002
87,0.00012758391942934593
88,0.0001185827272618931
89,0.000038859445359230074
90,0.00007286240952643325
91,0.00006116676157321189
92,0.00009049484370407892
93,0.00030075493347781704
94,0.00006558045676078827
95,0.00011560316124240712
96,0.00011972129239158377
97,0.00017081941408364574
98,0.0002202687293823132
99,0.00006113543171661629
