NatWalkInd,Shape_Area
1,91612054.25
1,133311333.2
1,164927820.8
1,109935102
1,780538077.7
1,815343783.1
1,36030565.6
1.333333333,112905072.8
1.333333333,141895972.5
1.333333333,290921859.3
1.333333333,110530011.9
1.333333333,61938931.78
1.333333333,92423006.77
1.333333333,70282659.21
1.333333333,101399490.2
1.333333333,232400123
1.333333333,110568944.9
1.5,202338857.1
1.5,85456093.34
1.5,351762441.5
1.5,24265666.44
1.5,369370271.4
1.5,69206466.34
1.5,110904483.1
1.5,286926368.7
1.5,217894618.3
1.5,17506096.32
1.5,72303286.08
1.5,97032134.48
1.5,160296637.1
1.666666667,102293086.4
1.666666667,54889054.7
1.666666667,30315444.46
1.666666667,135483315.7
1.666666667,29891891.48
1.666666667,260559895.7
1.666666667,230065006.2
1.666666667,101044365.7
1.666666667,90028768.5
1.666666667,161296168.8
1.666666667,63063438.37
1.833333333,162772191.3
1.833333333,240466898.8
1.833333333,90473037.54
1.833333333,69297735.51
1.833333333,51912833.28
1.833333333,109052532.3
1.833333333,32219397.01
1.833333333,63250374.91
1.833333333,18492435.49
1.833333333,282313546
1.833333333,54234024.48
1.833333333,284015301.7
2,97314815.08
2,89788581.55
2,20424841.92
2,26882794.16
2,23108334.97
2,21099388.91
2,38594999.83
2,46935084.65
2,38320121.24
2,87780750.47
2,34616323.08
2,516600551.3
2,81218104.14
2,428219845.8
2,237170850.3
2,109612458.5
2,85586106.29
2,153929659.8
2,17638587.45
2,78858449.17
2,31476318.12
2,91363478.23
2,149974602.3
2,56104001.62
2,11638286.12
2,63715447.59
2,25202182.56
2,170477331.8
2.166666667,71086445.59
2.166666667,117834629.4
2.166666667,268148904.8
2.166666667,63903043.5
2.166666667,289730014.3
2.166666667,45960810.67
2.166666667,77962251.33
2.166666667,56946157
2.166666667,94543236.8
2.166666667,237881214.6
2.166666667,136987077.2
2.166666667,91460336.9
2.166666667,58250117.88
2.166666667,106724196.3
2.166666667,321071023
2.166666667,40527947.26
2.166666667,40640475.37
2.166666667,298522620.8
2.166666667,62623436.43
2.166666667,13462900.12
2.166666667,191291097.9
2.166666667,88975632.46
2.166666667,207761020.6
2.166666667,93108012.3
2.166666667,143593011
2.166666667,405093595.5
2.333333333,104834208
2.333333333,97268502.94
2.333333333,106200041.2
2.333333333,5011817.978
2.333333333,38662930.52
2.333333333,25955550.43
2.333333333,50440916.3
2.333333333,71297305.22
2.333333333,55587197.63
2.333333333,27642475.91
2.333333333,142794521.7
2.333333333,63187821.15
2.333333333,28800929.39
2.333333333,44118225.51
2.333333333,45354525.87
2.333333333,218233850
2.333333333,56266401.84
2.333333333,75460445.06
2.333333333,102814099.9
2.333333333,164748207.2
2.333333333,57283240.4
2.333333333,13122535.31
2.333333333,48143446.33
2.333333333,217493267.3
2.333333333,87265059.61
2.333333333,134562235.4
2.333333333,36936003.85
2.333333333,75974558.87
2.333333333,81237749
2.333333333,40648156.69
2.333333333,205341459.9
2.333333333,89439720.93
2.333333333,136671593.5
2.333333333,131583414.9
2.333333333,67968456.87
2.333333333,255990615.5
2.333333333,120377957.5
2.333333333,45942317.57
2.333333333,55821599.31
2.333333333,257116028.6
2.333333333,108878325.5
2.333333333,38580483.06
2.333333333,92000696.51
2.5,60132227.89
2.5,77656800.61
2.5,55223797.15
2.5,23262448.25
2.5,348890751.6
2.5,76060947.34
2.5,20728101.96
2.5,31248840.05
2.5,59528295.67
2.5,31950915.76
2.5,23133814.49
2.5,163840628.4
2.5,22515120.86
2.5,42492840.37
2.5,35606698.82
2.5,22564381.23
2.5,73290523.22
2.5,36764674.93
2.5,37189945.33
2.5,237207401.4
2.5,200100099.2
2.5,41396472.79
2.5,87615180.36
2.5,46060230.44
2.5,21908178.14
2.5,58231799.63
2.5,76157221.43
2.5,205805911.7
2.5,625383806.4
2.5,239240508.3
2.5,153719870.9
2.5,116542279.3
2.5,28813474.54
2.5,28080506.89
2.5,22129521.65
2.666666667,6747149.222
2.666666667,6897609.76
2.666666667,59770191.24
2.666666667,163673966.4
2.666666667,49893814.45
2.666666667,5558385.446
2.666666667,50845719.07
2.666666667,40373121.26
2.666666667,59178815.95
2.666666667,80948231.66
2.666666667,33920382.87
2.666666667,38228690.63
2.666666667,58639787.66
2.666666667,52244339.74
2.666666667,40729011.48
2.666666667,60412523.53
2.666666667,27136817.39
2.666666667,64321041.34
2.666666667,69442131.71
2.666666667,65075269.97
2.666666667,46765298.7
2.666666667,44344547.34
2.666666667,106232301.7
2.666666667,264062368.8
2.666666667,43365510.95
2.666666667,51702512.24
2.666666667,9481192.74
2.666666667,141181856.8
2.666666667,123343534.9
2.666666667,14298963.4
2.666666667,15318139.79
2.666666667,38817698.09
2.666666667,66582628.74
2.666666667,69823799.35
2.666666667,106820762.5
2.666666667,257658425.1
2.666666667,53913026.15
2.666666667,118084365.4
2.666666667,64337334.12
2.666666667,40664353.03
2.666666667,115442957.8
2.666666667,47133003.98
2.666666667,7848860.435
2.666666667,22375503.03
2.666666667,131802555.5
2.666666667,68569988.71
2.666666667,38134589.24
2.666666667,56783816.68
2.666666667,146718155.6
2.666666667,14691519.11
2.666666667,179160997.6
2.666666667,125758850
2.666666667,77753865.31
2.666666667,104289112.8
2.666666667,212940109.8
2.666666667,4844006.812
2.666666667,186878912.3
2.666666667,3760897.361
2.666666667,80430077.22
2.833333333,62152686.5
2.833333333,113537852.7
2.833333333,155977255.8
2.833333333,177885916.7
2.833333333,86091548.78
2.833333333,51438115.62
2.833333333,31551576.49
2.833333333,49763294.12
2.833333333,21445834.04
2.833333333,53858680.46
2.833333333,23808913.83
2.833333333,34413886.33
2.833333333,40099898.59
2.833333333,39611650.05
2.833333333,34236839.97
2.833333333,29351920.55
2.833333333,30313208.41
2.833333333,39471699.75
2.833333333,191593762
2.833333333,113474563.7
2.833333333,222976020.3
