NatWalkInd,Shape_Area
1,495919361.9
1,534627820.4
1,380179070.8
1,278907362.1
1,84525823.67
1.333333333,44318967.04
1.333333333,232720724.2
1.833333333,69929678.64
1.833333333,64438449.41
1.833333333,144051483.7
1.833333333,25806671.97
2.166666667,37043776.32
2.166666667,105323732
2.333333333,56360161.49
2.5,55409610.88
2.5,23883254.41
2.5,205669474.4
2.666666667,40124826
2.833333333,84232898.4
2.833333333,75307746.11
2.833333333,49660083.87
2.833333333,32054259.25
2.833333333,33574576.19
2.833333333,1793988.261
3,34332764.41
3,69412131.22
3,22481123.48
3,145207297.3
3.166666667,19679966.99
3.166666667,16301502.25
3.166666667,27228147.3
3.166666667,35595611.67
3.166666667,42269342.53
3.333333333,58912436.87
3.333333333,23629906.15
3.333333333,111430483.7
3.333333333,196148684.7
3.333333333,65868105.3
3.5,34708357.53
3.666666667,27058218.74
3.666666667,115522816.7
3.666666667,57285336.29
3.666666667,74259229.74
3.833333333,46470389.51
3.833333333,17617544.06
3.833333333,88959738.54
3.833333333,52709957.18
3.833333333,48795718.44
3.833333333,11276599.58
3.833333333,62571068.62
3.833333333,53301952.3
4,50756614.36
4,116245872.3
4.166666667,4072860.344
4.166666667,45443872.12
4.166666667,94745322.81
4.166666667,34630607.26
4.166666667,40419428.33
4.333333333,5114253.147
4.333333333,27290251.61
4.333333333,20142241.2
4.333333333,26275008.85
4.333333333,23464692.1
4.333333333,23145180.38
4.333333333,10495274.34
4.333333333,101339480.4
4.333333333,103501161.4
4.5,5082019.218
4.5,24829039.21
4.5,34246887.42
4.5,17398298.26
4.5,84673797.61
4.5,72237920.81
4.5,58510503.71
4.5,18158474.67
4.5,1305297.65
4.5,49072889.69
4.5,54935687.64
4.666666667,7796312.35
4.666666667,12673802.39
4.666666667,41511197.41
4.666666667,58002761.65
4.833333333,19602870.28
4.833333333,27429898.55
4.833333333,25836428.38
4.833333333,68450422.91
4.833333333,17090332.49
4.833333333,40246234.52
4.833333333,17568412.75
4.833333333,3454689.258
4.833333333,56328420.47
4.833333333,10430840.34
5,1393905.615
5,5278285.996
5,22078698.18
5,2347326.581
5,34560324.8
5,1144558.322
5,1653865.439
5,346147.2514
5.166666667,13418241.65
5.166666667,7005090.491
5.166666667,71884031.41
5.166666667,19669496.34
5.333333333,1540003.886
5.333333333,4096296.677
5.333333333,26974024.21
5.333333333,60547061.08
5.333333333,19575619.86
5.333333333,123991807.7
5.333333333,42722735.83
5.333333333,2896505.585
5.5,10329865.27
5.5,8447373.536
5.5,21007956.65
5.5,16198536.9
5.5,25926736.05
5.5,197274301
5.5,20162983.38
5.5,5011480.602
5.666666667,9330257.872
5.666666667,6242317.456
5.666666667,15581760.84
5.666666667,73001456.48
5.666666667,63862024.48
5.666666667,5047790.097
5.666666667,137143614.3
5.833333333,22149450.96
5.833333333,43999739.29
5.833333333,36043917.49
5.833333333,818800.0826
5.833333333,16754732.03
6,16010515.05
6,82932526.82
6,62548919.56
6,52126193.69
6,73924159.15
6,1114610.809
6,831030.9946
6,52642582.34
6.166666667,21524344.28
6.166666667,7391278.354
6.166666667,1603115.624
6.166666667,6552407.51
6.333333333,56260173.19
6.333333333,4655043.723
6.333333333,1066800.666
6.333333333,12533932.76
6.333333333,86120535.91
6.333333333,975334.3529
6.333333333,57651131.38
6.333333333,9479994.72
6.333333333,18978438.67
6.5,41822668.52
6.5,8407441.781
6.5,7668079.23
6.5,17850319.57
6.5,8549068.931
6.5,22179150.42
6.5,17600651.98
6.5,1877803.722
6.5,9943450.947
6.666666667,15763271.6
6.666666667,25508122.63
6.666666667,4101864.755
6.666666667,7433370.452
6.833333333,12494497.82
6.833333333,1749745.971
6.833333333,2134917.893
6.833333333,19787157.93
6.833333333,3195223.002
6.833333333,1149722.124
6.833333333,4639871.203
7,8104415.749
7,62738719.95
7,4564228.897
7,35815444.22
7,14219565.87
7,8689560.979
7.166666667,14177567.06
7.166666667,16930699.96
7.166666667,17410289.21
7.166666667,62247085.68
7.166666667,1254077.571
7.166666667,419570.0556
7.166666667,20517567.58
7.333333333,10067786.49
7.333333333,8918660.035
7.333333333,57116675.17
7.333333333,28523890.11
7.333333333,14489912.41
7.333333333,18950461.71
7.333333333,28442812.48
7.333333333,5947167.918
7.333333333,8290479.21
7.333333333,4890661.274
7.5,35030422.11
7.5,372362.8409
7.5,5404851.129
7.5,4251476.911
7.5,9944337.841
7.5,1407961.607
7.5,2053077.95
7.666666667,3113923.226
7.666666667,10884280.63
7.666666667,3726226.268
7.833333333,3554757.201
7.833333333,2554429.432
7.833333333,328205.654
7.833333333,3107642.025
7.833333333,1934819.922
7.833333333,529721.1392
7.833333333,6983123.438
7.833333333,8244380.697
8,2942384.966
8,9313386.071
8.166666667,2823239.816
8.166666667,18163885.85
8.166666667,3027177.364
8.166666667,6111659.914
8.333333333,11289483.94
8.333333333,3724835.963
8.333333333,21467617.99
8.5,3583774.412
8.5,18636068.08
8.5,8879985.401
8.5,6342393.812
8.5,1861898.012
8.666666667,3563168.851
8.666666667,2166463.612
8.666666667,4188933.218
8.666666667,1450838.617
8.833333333,6089127.561
8.833333333,3958119.222
9,7467402.071
9,8337616.161
9.166666667,4820002.352
9.166666667,25472908.42
9.166666667,10476402.7
9.166666667,2241949.622
9.166666667,554935.6626
9.333333333,6583525.59
9.333333333,12281693.48
9.5,2698575.736
9.5,4496142.724
9.666666667,5609862.793
9.666666667,2683924.815
9.833333333,4732862.504
10,6757867.549
10,776451.0698
10,7120398.218
10,536954.3485
10,1088019.244
10.16666667,891958.1961
10.16666667,1732096.05
10.16666667,1076223.553
10.16666667,578255.3594
10.33333333,1891768.182
10.33333333,3459116.363
10.33333333,8514880.04
10.33333333,784626.2305
10.5,680078.808
10.66666667,520475.88
10.66666667,765778.9231
10.66666667,571591.7421
10.83333333,929637.5949
11,1680996.185
11,8356947.26
11,24850596.23
11.16666667,644516.166
11.33333333,5413891.348
11.33333333,179738.99
11.33333333,2612648.94
11.5,242144.2313
11.5,2571561.361
11.66666667,4555379.24
11.83333333,6524653.826
11.83333333,10746084.28
11.83333333,30885960.13
11.83333333,15405307.27
11.83333333,460209.8223
12,4260421.589
12,17851646.34
12,1586371.686
12.16666667,4617582.958
12.16666667,4627757.176
12.16666667,793015.0295
12.33333333,7661143.552
12.5,43623326.93
12.5,383938.3952
12.5,5727529.037
12.5,16055432.05
12.66666667,1695768.356
12.66666667,14684211.17
12.66666667,563838.6565
12.83333333,6093100.09
12.83333333,13779137.09
12.83333333,577840.7815
13,4606841.518
13,2405541.594
13.16666667,6212484.698
13.16666667,1107374.866
13.16666667,1277161.185
13.16666667,2097596.115
13.33333333,3809171.319
13.33333333,1427058.748
13.33333333,1566019.877
13.33333333,6894035.109
13.33333333,5439260.146
13.33333333,357044.3178
13.5,1670683.425
13.66666667,5376123.86
13.66666667,3572798.749
13.66666667,3032970.777
13.83333333,2732940.441
13.83333333,1014583.394
14,4895881.323
14,5846795.893
14,4553469.154
14.16666667,892952.9745
14.16666667,5316567.068
14.33333333,569887.149
14.33333333,16285848.41
14.33333333,29206996.91
14.33333333,1842465.242
14.66666667,1472756.04
14.66666667,5150454.166
15,2908651.671
15.16666667,1227207.256
15.16666667,779097.8627
15.33333333,1663037.551
15.5,3844287.461
15.5,2323562.947
15.5,6052977.747
15.66666667,1669808.886
15.66666667,2595370.707
16,1543142.47
16.33333333,2045585.697
16.83333333,2193352.416
17,1652076.139
17,660479.7449
17.33333333,471230.8373
17.33333333,356715.9194
17.5,694212.1684
