NatWalkInd,Shape_Area
1,4378310.073
1,78134149.58
1,46246463.38
1,317019823.2
1,209074925.2
1,145663986.1
1,155320249.4
1,807485833.7
1,22897388.9
1,748824250.6
1,231206397
1,32204436.03
1,110035198.2
1,280322130.8
1,247520800.8
1,104451331.3
1,28893999.49
1,44298998.51
1,275590694.6
1,51333360.43
1,93374676.76
1,1530858305
1,404549297.6
1,133298201.9
1,26265480.35
1,118346413.3
1,22026384.88
1,75297112.71
1,211797903.8
1,245099444.7
1,540543192.1
1,282936497.6
1.333333333,153876387.9
1.333333333,32543843.69
1.333333333,82748068.15
1.5,97837275.5
1.5,34677922.83
1.5,54925320.18
1.5,137715300.2
1.5,122882771.6
1.666666667,57868700.4
1.666666667,7446510.796
1.666666667,63724144.5
1.666666667,92649058.4
1.666666667,81636516.65
1.666666667,84674238.52
1.666666667,73409653.07
1.666666667,19338082.4
1.666666667,169377068.6
1.666666667,78595794.67
1.833333333,89215314.83
1.833333333,28841383.5
1.833333333,38832637.81
1.833333333,44247596.08
1.833333333,170558660.5
1.833333333,64482093.19
1.833333333,105420563
1.833333333,52323050.7
1.833333333,225833494.4
1.833333333,178593366.4
1.833333333,60862899.66
1.833333333,78109055.93
1.833333333,64392799.81
2,3705534.433
2,21456847.42
2,67085629.56
2,4812663.355
2,62570574.42
2,40957829.82
2,81329323.46
2,100109151
2,67610367.83
2,35094479.93
2,51733066.62
2,130757026.9
2,30764302.79
2,121364283.4
2,17160929.53
2,61412288.18
2,39685951.57
2,42959944.76
2.166666667,98441854.45
2.166666667,42318462.21
2.166666667,130356034.3
2.166666667,82118124.88
2.166666667,54321982.77
2.166666667,104378773.5
2.166666667,46050991.52
2.166666667,20681306.21
2.166666667,70459654.11
2.166666667,72528524.37
2.166666667,75578935.14
2.166666667,48282722.7
2.166666667,22824297.28
2.166666667,23396283.05
2.166666667,91593140.01
2.166666667,57437367.09
2.166666667,62407508.43
2.166666667,16501602.97
2.166666667,20020344.01
2.166666667,74511136.77
2.166666667,58402770.76
2.166666667,73063353.1
2.166666667,48504053.48
2.166666667,107645598.7
2.166666667,211304974
2.333333333,60266204.4
2.333333333,233739172.1
2.333333333,32236347.13
2.333333333,97634560.98
2.333333333,7345009.408
2.333333333,25429244.24
2.333333333,65229692.93
2.333333333,38331122.57
2.333333333,90442942.93
2.333333333,97678420.48
2.333333333,21162111.94
2.333333333,103531560.5
2.333333333,80785819.89
2.333333333,72275717.42
2.333333333,76684520.83
2.333333333,56806024.67
2.333333333,49206658.58
2.333333333,84993699.06
2.333333333,128809299.1
2.333333333,29728934.79
2.333333333,57808769.45
2.333333333,62126069.91
2.333333333,35961943.32
2.333333333,63055581.7
2.333333333,31386648.18
2.333333333,44599740.73
2.333333333,88852585.35
2.333333333,34645069.51
2.333333333,75836773.46
2.333333333,46290572.79
2.333333333,26213856.99
2.333333333,38553284.2
2.333333333,27945788.65
2.333333333,116970026
2.333333333,74426135.65
2.333333333,109189286.4
2.333333333,60224188.04
2.333333333,69329553.02
2.333333333,15366050.43
2.333333333,56781763.11
2.5,240950909
2.5,168252586.8
2.5,94858781.65
2.5,36195395.49
2.5,80821489.63
2.5,18432812.92
2.5,137350843.7
2.5,27639015.32
2.5,84395030.21
2.5,105032711.5
2.5,119678770.6
2.5,61472916.86
2.5,20760024.1
2.5,100222834
2.5,78303065.28
2.5,35198224.48
2.5,39722403.14
2.5,2538284.9
2.5,103814098.6
2.5,76149300.06
2.5,98627519.44
2.5,34958934.83
2.5,208088693
2.5,94171274.85
2.5,62714400.11
2.5,70321493.89
2.5,53156499.63
2.5,44895583.99
2.5,28762587.59
2.5,33932859.1
2.5,8507417.054
2.5,26918630.59
2.5,944956880.5
2.5,50263598.5
2.5,26024052.36
2.5,38808558.08
2.5,41629555.51
2.5,47411726.93
2.5,59478719.01
2.5,22677390.76
2.5,47502838.9
2.5,39955254.9
2.666666667,56122825.39
2.666666667,60455145.44
2.666666667,13374113.73
2.666666667,32202478.04
2.666666667,142166385.4
2.666666667,45746672.78
2.666666667,45640921.49
2.666666667,10567213.12
2.666666667,2506964.287
2.666666667,3515536.436
2.666666667,75267840.61
2.666666667,42607368.5
2.666666667,80543024.66
2.666666667,22621411.89
2.666666667,26849182.66
2.666666667,134892158.6
2.666666667,100142995
2.666666667,27266154.79
2.666666667,36353985.56
2.666666667,34763195.69
2.666666667,72314588.42
2.666666667,10495943.46
2.666666667,38436376.85
2.666666667,49160210.55
2.666666667,28272948.43
2.666666667,6636236.006
2.666666667,14262957.56
2.666666667,39997577.25
2.666666667,46507752.1
2.666666667,118535088.7
2.666666667,22821918.6
2.666666667,93435572.02
2.666666667,34373216.67
2.666666667,13862348.37
2.666666667,20844364.88
2.666666667,57265999.89
2.666666667,20814515.56
2.666666667,128944594.8
2.666666667,9203607.584
2.666666667,23151063.33
2.666666667,34527560.33
2.666666667,45268238.49
2.666666667,59022067.14
2.666666667,58843483.99
2.666666667,34626166.86
