NatWalkInd,Shape_Area
1,897775.2733
1,2135826848
1,784726926.1
1,250282817.3
1,268720510.7
1,251843018.1
1,464899343
1.5,93321102.03
1.833333333,21345981.19
1.833333333,48845830.08
1.833333333,29448576.37
2.166666667,39026030.91
2.333333333,91069190.54
2.666666667,106147138.4
2.833333333,9913321.783
3,105175703.7
3,96261496.53
3,12236750.75
3,40559230.89
3,38216664.39
3.166666667,67435716.56
3.166666667,53528374.39
3.166666667,55305874.33
3.166666667,47341489.07
3.333333333,70233785.72
3.333333333,28386123.88
3.333333333,50419704.39
3.333333333,2411678.532
3.333333333,71677187.48
3.333333333,54668151.1
3.333333333,17722273.95
3.333333333,19308314.61
3.333333333,15791153.89
3.5,26005202.29
3.5,11790023.96
3.5,761753.1395
3.5,151992208.5
3.5,12406040.82
3.5,23840607.41
3.5,13213523.02
3.666666667,4952127.616
3.666666667,2820375.89
3.666666667,84982241.18
3.666666667,17793078.04
3.666666667,40039458.97
3.666666667,10054960.97
3.666666667,7706267.555
3.666666667,13368176.53
3.833333333,32484069.95
3.833333333,6249803.858
3.833333333,138418372.3
3.833333333,12653420.4
3.833333333,83457449.18
3.833333333,22681389.47
3.833333333,30189040.74
3.833333333,8058563.745
3.833333333,5954419.889
3.833333333,17125289.53
3.833333333,15850112.71
3.833333333,58684357.63
4,24797096.07
4,3193409.37
4,28623516.18
4,10919326.11
4,4831764.22
4,100542171.8
4,29907388.59
4,10035505.85
4,3787558.269
4,5773333.495
4,29722012.33
4,46371361.14
4,80928128.81
4,12558464.44
4,26077982.73
4.166666667,23983032.99
4.166666667,23399773.03
4.166666667,8138113.233
4.166666667,23892226.6
4.166666667,19698163.24
4.166666667,3373651.367
4.166666667,68758386.02
4.166666667,25799133.31
4.333333333,26606821.14
4.333333333,70977822.41
4.333333333,1683175.852
4.333333333,4830183.611
4.333333333,75235254.3
4.333333333,58387829.3
4.333333333,19569017.24
4.333333333,52977245.03
4.333333333,2762229.442
4.333333333,12158126.96
4.333333333,9710488.617
4.333333333,3192746.002
4.333333333,497031.2159
4.333333333,37694424.46
4.5,33166060.96
4.5,11494084.87
4.5,14863610.45
4.5,17530644
4.5,2191976.281
4.5,82383530.18
4.5,4460230.22
4.5,7497339.534
4.5,112828580.5
4.5,63712120.91
4.5,39430840.09
4.5,59740725.99
4.5,145631776.7
4.5,9314171.825
4.5,62853177.63
4.5,377982.1817
4.5,5264821.439
4.5,2062699.129
4.5,9334981.884
4.5,21356286.69
4.666666667,59452372.73
4.666666667,10791260.18
4.666666667,4635349.055
4.666666667,23981533.64
4.666666667,3024715.583
4.666666667,2902115.477
4.666666667,2829020.972
4.666666667,31732155.27
4.666666667,137153358.5
4.666666667,111679524.9
4.666666667,66562979.91
4.666666667,8943464.442
4.666666667,70870077.94
4.666666667,16908836.52
4.666666667,5133662.276
4.666666667,3229577.436
4.833333333,9803259.09
4.833333333,32166961
4.833333333,6682424.131
4.833333333,15224398.45
4.833333333,5905011.609
4.833333333,2331789.966
4.833333333,34891898.97
4.833333333,98104872.75
4.833333333,6528921.402
4.833333333,23264823.58
4.833333333,9797156.634
4.833333333,29095558.81
4.833333333,28644723.07
4.833333333,874195.5708
4.833333333,4669820.101
4.833333333,26982359.3
4.833333333,8963456.904
4.833333333,17398461.74
4.833333333,9900974.669
4.833333333,21077836.31
4.833333333,35588340.29
4.833333333,31617681.47
4.833333333,3712666.917
4.833333333,3945966.167
4.833333333,6118230.262
4.833333333,1952085.152
4.833333333,4283418.67
5,34370992.3
5,5462633.158
5,3557017.722
5,59772442.15
5,7221154.033
5,4600148.322
5,8228044.083
5,36027661.76
5,14216980.75
5,3185456.812
5,3682393.547
5,41404701.09
5,3801287.072
5,6074045.66
5,4333217.991
5,33547496.22
5,29697243.35
5,4148343.175
5,32710838.16
5,59806199.42
5,12498593
5,2722694.115
5.166666667,53813339.99
5.166666667,5980146.479
5.166666667,9396913.346
5.166666667,23083999.52
5.166666667,15510542.26
5.166666667,7447769.18
5.166666667,8359226.462
5.166666667,6811866.358
5.166666667,1125731.158
5.166666667,15644385.3
5.166666667,4937700.543
5.166666667,4025141.292
5.166666667,13597095.26
5.166666667,4991741.983
5.166666667,6537429.197
5.166666667,9507707.02
5.166666667,45897607.8
5.166666667,5619374.507
5.166666667,18394278.78
5.166666667,7501394.719
5.166666667,21099526.45
5.166666667,1301423.933
5.166666667,29076135.84
5.333333333,14662288.32
5.333333333,34423701.19
5.333333333,703810.8001
5.333333333,7860408.381
5.333333333,5428012.72
5.333333333,6299785.264
5.333333333,5982176.854
5.333333333,15380298.81
5.333333333,92599031.19
5.333333333,102413955.5
5.333333333,3594167.001
5.333333333,45818354.91
5.333333333,2619793.745
5.333333333,11955709.21
5.333333333,3192728.822
5.333333333,1819523.714
5.333333333,8311915.079
5.333333333,42964911.03
5.333333333,2226778.154
5.333333333,54561686.25
5.333333333,3594545.428
5.333333333,36744289.59
5.333333333,24578396.58
5.333333333,3918721.216
5.333333333,3211916.563
5.333333333,10315968.45
5.5,4971699.452
5.5,1036087.186
5.5,3992452.594
5.5,16039681.65
5.5,5636483.658
5.5,1529544.654
5.5,11061579.33
5.5,106978241.7
5.5,28655590.52
5.5,13439631.99
5.5,76143207.7
5.5,47644770.07
5.5,10212146.63
5.5,21897525.84
5.5,5564684.242
5.5,2736817.157
5.5,3208604.985
5.5,25706806.82
5.5,48556296.35
5.5,34957689.39
5.5,2801302.588
5.5,10214072.55
5.5,954608.9075
5.5,21794960.09
5.666666667,4642492.446
5.666666667,15382934.01
5.666666667,3320314.954
5.666666667,3692394.56
5.666666667,14291351.99
5.666666667,4291856.41
5.666666667,4727763.653
5.666666667,13895255.12
5.666666667,3522321.326
5.666666667,8972011.72
5.666666667,3924102.505
5.666666667,2003835.07
5.666666667,6108923.874
5.666666667,5514862.083
5.666666667,5133661.668
5.666666667,9621800.744
5.666666667,9051605.987
5.666666667,18949411.17
5.666666667,61129259.03
5.666666667,22777829.99
5.666666667,1713562.785
5.666666667,11562086.43
5.666666667,7368516.935
5.666666667,5514191.285
5.666666667,6796616.182
5.666666667,18737838.92
5.666666667,4689209.132
5.666666667,3708643.182
5.666666667,2024404.972
5.833333333,5921607.096
5.833333333,1092982.27
5.833333333,7350786.119
5.833333333,999137.6481
5.833333333,7657397.562
5.833333333,8794059.736
5.833333333,3300647.529
5.833333333,30459705.73
5.833333333,45840046.53
5.833333333,4961989.298
5.833333333,10808786.04
5.833333333,48420016.21
5.833333333,1641579.977
5.833333333,125445380.1
5.833333333,37293334.49
5.833333333,4989341.226
5.833333333,3482360.023
5.833333333,9010983.346
5.833333333,29982341.19
5.833333333,17175558.29
5.833333333,21755861.6
5.833333333,2395355.247
5.833333333,4705386.433
5.833333333,9509772.301
5.833333333,4286524.426
5.833333333,4852049.938
5.833333333,1818483.61
5.833333333,1697754.477
5.833333333,34995394.79
6,1081997.812
6,5256888.43
6,7826026.954
6,32258092.73
6,11589811.06
6,8293631.925
6,4621180.335
6,11024470.42
6,11232290.49
6,9761103.71
6,14374445.43
6,11539380.86
6,11780978.95
6,6406542.054
6,6255001.262
6,11441694.22
6,4452549.924
6,4530917.723
6,9975034.702
6,2852975.215
6,2421431.575
6,18594650.69
6,12122871.24
6,3607511.321
6,10179383.99
6.166666667,2430130.941
6.166666667,11289371.34
6.166666667,2767618.998
6.166666667,2408393.255
6.166666667,2757731.542
6.166666667,12075985.67
6.166666667,2625582.691
6.166666667,3345755.072
6.166666667,1892125.662
6.166666667,39561178.51
6.166666667,14011172.37
6.166666667,1432991.608
6.166666667,8080392.142
6.166666667,29863559.74
6.166666667,5231769.346
6.166666667,12600368.65
6.166666667,5608145.193
6.166666667,1628975.091
6.166666667,2163856.48
6.166666667,3674932.91
6.166666667,5562985.303
6.166666667,4882747.058
